pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
Kepler-295 c,Kepler-295,1,3,Transit,2014
Kepler-295 c,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-295 d,Kepler-295,1,3,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 b,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 c,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 d,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 e,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-296 f,Kepler-296,2,5,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 b,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 c,Kepler-297,1,3,Transit,2014
Kepler-297 d,Kepler-297,1,3,Transit,2023
Kepler-297 d,Kepler-297,1,3,Transit,2023
Kepler-297 d,Kepler-297,1,3,Transit,2023
Kepler-297 d,Kepler-297,1,3,Transit,2023
Kepler-297 d,Kepler-297,1,3,Transit,2023
Kepler-297 d,Kepler-297,1,3,Transit,2023
Kepler-297 d,Kepler-297,1,3,Transit,2023
Kepler-297 d,Kepler-297,1,3,Transit,2023
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 b,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 c,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-298 d,Kepler-298,1,3,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 b,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 c,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 d,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-299 e,Kepler-299,1,4,Transit,2014
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 b,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 c,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-30 d,Kepler-30,1,3,Transit,2012
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 b,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-300 c,Kepler-300,1,2,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 b,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 c,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-301 d,Kepler-301,1,3,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 b,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-302 c,Kepler-302,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 b,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-303 c,Kepler-303,1,2,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 b,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 c,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 d,Kepler-304,1,4,Transit,2014
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-304 e,Kepler-304,1,4,Transit,2016
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 b,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 c,Kepler-305,1,4,Transit,2013
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 d,Kepler-305,1,4,Transit,2014
Kepler-305 e,Kepler-305,1,4,Transit,2020
Kepler-305 e,Kepler-305,1,4,Transit,2020
Kepler-305 e,Kepler-305,1,4,Transit,2020
Kepler-305 e,Kepler-305,1,4,Transit,2020
Kepler-305 e,Kepler-305,1,4,Transit,2020
Kepler-305 e,Kepler-305,1,4,Transit,2020
Kepler-305 e,Kepler-305,1,4,Transit,2020
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 b,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 c,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 d,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-306 e,Kepler-306,1,4,Transit,2014
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 b,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-307 c,Kepler-307,1,2,Transit,2013
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 b,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-308 c,Kepler-308,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 b,Kepler-309,1,2,Transit,2014
Kepler-309 c,Kepler-309,1,2,Transit,2014
